location_name,date,allbed_mean,allbed_lower,allbed_upper,ICUbed_mean,ICUbed_lower,ICUbed_upper,InvVen_mean,InvVen_lower,InvVen_upper,deaths_mean,deaths_lower,deaths_upper,admis_mean,admis_lower,admis_upper,newICU_mean,newICU_lower,newICU_upper,totdea_mean,totdea_lower,totdea_upper,bedover_mean,bedover_lower,bedover_upper,icuover_mean,icuover_lower,icuover_upper
Alabama,2/1/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/3/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/4/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/5/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/6/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/7/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/8/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/9/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/10/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/15/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/16/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/17/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/18/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/19/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/20/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/21/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/22/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/23/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/24/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/25/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/26/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/27/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/28/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/29/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,3/1/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,3/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,3/3/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,3/4/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,3/5/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,3/6/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,3/7/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,3/8/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,3/9/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,3/10/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,3/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,3/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,3/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,3/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,3/15/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,3/16/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,3/17/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,3/18/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,3/19/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,3/20/2020,3.565167836,2.1,5.6025,1,1,1,1,1,1,0,0,0,3.565167836,2.1,5.6025,1,1,1,0,0,0,0,0,0,0,0,0
Alabama,3/21/2020,3.565167836,2.1,5.6025,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,3/22/2020,14.10885263,11,17.9,4,4,4,4,4,4,0,0,0,10.5436848,7.9,13.8,3,3,3,0,0,0,0,0,0,0,0,0
Alabama,3/23/2020,14.10885263,11,17.9,4.157987135,4,4.4,4.103358187,4,4.3,0,0,0,0,0,0,0.157987135,0,0.4,0,0,0,0,0,0,0,0,0
Alabama,3/24/2020,35.22193099,30,41,10.15798713,10,10.4,10.10335819,10,10.3,0,0,0,21.11307836,17.1,25.3025,6,6,6,0,0,0,0,0,0,0,0,0
Alabama,3/25/2020,35.22193099,30,41,10.63380439,10.3,11.1,10.41205322,10.15,10.75098684,1,1,1,0,0,0,0.475817251,0.15,0.894868421,1,1,1,0,0,0,0,0,0
Alabama,3/26/2020,80.15701287,72.1,88.5,22.63380439,22.3,23.1,22.41205322,22.15,22.75098684,0,0,0,45.93508187,39.83855263,52.3,13,13,13,1,1,1,0,0,0,0,0,0
Alabama,3/27/2020,92.02104971,83.7975,101.55,27.60249474,27,28.35,27.04008977,26.59875,27.55,3,3,3,14.27121754,11.2,18,4.968690351,4.5,5.5,4,4,4,0,0,0,0,0,0
Alabama,3/28/2020,106.6355164,97.79875,116.85,29.60249474,29,30.35,29.04008977,28.59875,29.55,0,0,0,17.61446667,14.2,22.1025,5,5,5,4,4,4,0,0,0,0,0,0
Alabama,3/29/2020,120.7165471,111.39875,130.80125,37.7079538,36.8,38.7,36.41804825,35.68335526,37.2,6,6,6,21.14889825,17.2,25.6025,8.105459064,7.4,8.85,10,10,10,0,0,0,0,0,0
Alabama,3/30/2020,135.8698307,126.1975,146.85125,38.36394942,37.35,39.45,36.84893684,36.04875,37.65,0,0,0,21.15328363,17.2975,25.7,6.655995614,6.3,7.1,10,10,10,0,0,0,0,0,0
Alabama,3/31/2020,125.2224099,116.3425,135.25375,40.17894503,39.09875,41.35125,38.37890994,37.5,39.3,13,13,13,3.496967251,2.2,5.8,1.814995614,1.4,2.35,23,23,23,0,0,0,0,0,0
Alabama,4/1/2020,126.2844994,116.6,137.35125,32.14601404,30.9,33.45,30.01354795,29.05,31,4,4,4,14.06208947,10.9,17.8,4.967069006,4.5,5.5,27,27,27,0,0,0,0,0,0
Alabama,4/2/2020,144.5119667,133.89875,155.75375,44.12887982,42.79875,45.45125,41.65649357,40.65,42.7,5,5,5,53.05709006,46.5,59.8025,15.98286579,15.5,16.55,32,32,32,0,0,0,0,0,0
Alabama,4/3/2020,136.8816652,126.24875,147.65,41.28912368,39.9,42.65,38.76060556,37.7,39.8,6,6,6,6.984920468,4.8,9.6,2.16024386,2,2.4,38,38,38,0,0,0,0,0,0
Alabama,4/4/2020,133.2086287,122.99875,143.6525,39.93420322,38.55,41.35,37.1868076,36.09875,38.25,6,6,6,14.1264345,11.1,18,4.645079532,4.262828947,5.053815789,44,44,44,0,0,0,0,0,0
Alabama,4/5/2020,148.2340322,138.04875,159.60625,46.21263538,44.55,47.90125,42.6759614,41.45,43.90125,1,1,1,35.20723275,30.1975,41.1,12.4364193,11.65,13.30125,45,45,45,0,0,0,0,0,0
Alabama,4/6/2020,175.4042956,164.09625,187.75375,57.52763655,55.85,59.25,53.88339123,52.65,55.10125,4,4,4,42.34068129,36.1,49.0025,12.31500117,12.05,12.65,49,49,49,0,0,0,0,0,0
Alabama,4/7/2020,172.5779477,160.7975,184.85,54.70090205,53.09875,56.4,51.00148304,49.75,52.3,15,15,15,3.510375439,2.2,5.5,1.649082749,1.3,2.1,64,64,64,0,0,0,0,0,0
Alabama,4/8/2020,169.3477231,157.95,181.65625,47.30775351,45.5,49.1,43.05170877,41.74875,44.4,2,2,2,21.18678538,17.1975,25.9,7.606851462,6.95,8.3,66,66,66,0,0,0,0,0,0
Alabama,4/9/2020,184.2343956,172.79625,196.6382895,61.28582018,59.49875,63.25,56.69597515,55.35,58.15,4,4,4,52.66533041,46.4,59.8,16.94675702,16.3,17.65,70,70,70,0,0,0,0,0,0
Alabama,4/10/2020,189.5549015,177.3975,202.25375,61.44451725,59.6,63.35,56.79801842,55.44875,58.20125,10,10,10,13.99042515,10.89855263,17.6,4.158697076,4,4.4,80,80,80,0,0,0,0,0,0
Alabama,4/11/2020,222.3839471,208.4475,237.1639474,65.2879076,63.54875,67.2,61.03566404,59.75,62.55,12,12,12,52.78221462,46.6975,60,15.94884942,15.5,16.45,92,92,92,0,0,0,0,0,0
Alabama,4/12/2020,239.6058658,224.3,255.35125,70.07314561,68.25,72.05125,65.20594503,63.75,66.8,1,1,1,52.8223,46.1975,59.8,17.44123363,16.75,18.25,93,93,93,0,0,0,0,0,0
Alabama,4/13/2020,226.9036073,212.69625,241.7525,73.89961374,72.1,75.95,69.09567135,67.7,70.55125,6,6,6,17.66035614,14.1,21.5,5.641463743,5.3,6.05,99,99,99,0,0,0,0,0,0
Alabama,4/14/2020,232.6191406,218.59,247.70125,73.34671023,71.35,75.45125,68.04187895,66.55,69.55125,15,15,15,14.0672117,11,17.9,6.414165497,5.65,7.3,114,114,114,0,0,0,0,0,0
Alabama,4/15/2020,222.4234567,208.2475,237.7075,65.78007281,63.7,68.1,59.97981871,58.35,61.60125,4,4,4,21.14771111,17.4,25.89486842,8.416228363,7.65,9.25,118,118,118,0,0,0,0,0,0
Alabama,4/16/2020,252.9693468,239.045,268.25,82.42729649,80.29907895,84.75,76.40142193,74.75,78.15,15,15,15,70.42598246,63.1,78,20.80746754,20.4,21.35,133,133,133,0,0,0,0,0,0
Alabama,4/17/2020,273.6313266,259.1475,290.15,80.42653129,78.3,82.65125,74.39963304,72.8,76.15,15,15,15,45.82593684,39.4,52.5025,13.64431433,13.3,14.1,148,148,148,0,0,0,0,0,0
Alabama,4/18/2020,243.4139249,230.19625,258.55,69.95272544,68.05,72.1,64.43837807,62.84875,66.00125,5,5,5,21.11771637,17.3,25.5,6.96261345,6.5,7.5,153,153,153,0,0,0,0,0,0
Alabama,4/19/2020,226.7189482,214.23875,240.00125,74.84769269,72.75,76.95125,68.3353307,66.59947368,70.05125,4,4,4,24.69396082,20.3,29.3,10.20996842,9.35,11.1,157,157,157,0,0,0,0,0,0
Alabama,4/20/2020,210.7058158,198.5,223.5025,72.28723363,70.14875,74.5,65.27416608,63.64875,67.05,6,6,6,0,0,0,2.088623684,1.368421053,2.894868421,163,163,163,0,0,0,0,0,0
Alabama,4/21/2020,229.9661395,217.05,243.2525,75.63699006,73.45,77.80125,68.84862573,67.2,70.63203947,20,20,20,35.32830058,30.3,41.4,10.95660789,10.5,11.5,183,183,183,0,0,0,0,0,0
Alabama,4/22/2020,225.0973845,212.54625,239.70125,63.82371053,61.59947368,66.1,57.31752047,55.6,59.1,13,13,13,31.75276199,26.8975,37.4,10.13347749,9.65,10.7,196,196,196,0,0,0,0,0,0
Alabama,4/23/2020,214.0818155,201.3475,228.00125,64.66501345,62.44875,66.9,58.21547719,56.5,59.9,6,6,6,49.5154462,43.6975,56.305,14,14,14,202,202,202,0,0,0,0,0,0
Alabama,4/24/2020,204.2645085,174.85,284.07375,67.18367456,59.45,91.0225,60.51292222,53.25,84.565,7,7,7,27.56908889,3,112.1075,9.467510526,2.44875,33.35375,209,209,209,0,0,0,0,0,0
Alabama,4/25/2020,206.6940246,157.35,362.06625,66.35239006,52.6,113.11,60.01072836,46.65,106.365,0,0,0,25.19747602,2.9,99.66,8.609949123,2.3,30.35,209,209,209,0,0,0,0,0,0
Alabama,4/26/2020,210.8063515,143.24625,436.51375,74.39736667,55.3,140.9725,67.49601579,48.7,133.85625,10,10,10,22.61956725,2.8,93.5025,8.686440351,2.9,28.60375,219,219,219,0,0,0,0,0,0
Alabama,4/27/2020,220.6255193,136.3975,517.57,68.88258363,43.85,155.7425,62.38546316,38.1475,148.70375,9,9,9,19.97786491,2.7,78.8,6.899382456,1.1,28.45125,228,228,228,0,0,0,0,0,0
Alabama,4/28/2020,204.2699126,106.54875,544.79375,63.52875263,33.75,170.555,57.46799825,28.59875,161.77125,14,14,14,17.30503275,2.4,74.7325,6.062397368,1.05,24.61,242,242,242,0,0,0,0,0,0
Alabama,4/29/2020,181.3245567,71.7925,567.9025,53.94023012,19.8,177.96,47.80580029,14.75,167.485,7.851,1,32,14.79269064,1.8925,59.5125,5.218945029,1,21.31625,249.851,243,274,0,0,0,0,0,0
Alabama,4/30/2020,152.0647731,38,553.42375,49.89488275,18.54875,163.51625,43.66251433,13.59875,152.4175,7.154,1,29,12.47968596,0,52.0075,4.449966959,0.15,18.2575,257.005,244,303,0,0,0,0,0,0
Alabama,5/1/2020,134.2148152,32.34875,490.06875,45.47921462,16.745,147.085,39.30328392,12.1475,135.1375,6.418,1,26.025,10.18591404,0,42.9025,3.700945322,0.05,15.46125,263.423,245,329.025,0,0,0,0,0,0
Alabama,5/2/2020,116.8842737,26.6,438.56375,38.90121287,12.84875,127.9575,33.59121871,9.24875,116.5525,5.649,1,23.025,8.399765497,0,35.9125,3.049966667,0,12.41,269.072,246,352.05,0,0,0,0,0,0
Alabama,5/3/2020,101.9959711,22.69375,385.13875,33.63452778,9.9,114.71125,28.84312018,7.05,101.49375,4.915,1,20.025,6.742787135,0,29.82,2.470938596,0,11,273.987,247,373.05,0,0,0,0,0,0
Alabama,5/4/2020,88.19429152,18.59875,330.9175,29.70340146,8.04875,103.4025,25.08105497,5.44875,90.53625,4.192,1,17.025,5.170532749,0,24,1.940481579,0,8.85625,278.179,248,391.05,0,0,0,0,0,0
Alabama,5/5/2020,75.35724912,15.09875,283.90125,25.88022836,6.24875,93.10875,21.51625906,4.1,79.975,3.534,0,14.025,3.91865848,0,19.61,1.502304386,0,7.1575,281.713,248,406.075,0,0,0,0,0,0
Alabama,5/6/2020,61.59265088,10.44875,236.97,23.47933889,5.9,83.48125,19.00778421,3.85,70.215,2.912,0,12.025,2.899094152,0,14.83,1.133110526,0,5.55,284.625,248,419.05,0,0,0,0,0,0
Alabama,5/7/2020,50.30505994,7.95,195.54375,19.77904942,4.29875,73.71,15.77944386,2.79875,60.9,2.369,0,10,2.083780117,0,12.05381579,0.828221053,0,4.300394737,286.994,248,430,0,0,0,0,0,0
Alabama,5/8/2020,41.59108743,6.99875,164.43625,16.54054971,2.94875,65.01875,12.99040702,1.85,53.35375,1.896,0,8.025,1.420067836,0,8.9025,0.586449415,0,3.05125,288.89,248,437.05,0,0,0,0,0,0
Alabama,5/9/2020,33.79494591,5.84875,137.1425,12.75308772,0.85,57.10125,9.939097661,0.55,45.21,1.475,0,7,0.874797076,0,6.528157895,0.376978363,0,2.6,290.365,248,442.1,0,0,0,0,0,0
Alabama,5/10/2020,28.35210731,5.84875,116.5875,10.2791193,0.7,46.38,7.862386257,0.45,35.71875,1.113,0,5.025,0.571838012,0,4.8,0.251414035,0,1.65125,291.478,248,446.15,0,0,0,0,0,0
Alabama,5/11/2020,22.49997398,4.29875,96.41625,8.174770175,0.54875,37.365,6.133272222,0.35,28.80375,0.826,0,4,0.335688889,0,4.201578947,0.156048246,0,1.400526316,292.304,248,449.2,0,0,0,0,0,0
Alabama,5/12/2020,17.73314678,2.94875,80.80625,6.402992398,0.35,30.33375,4.701783333,0.24875,23.50625,0.591,0,3,0.138330994,0,3.100131579,0.081167251,0,1.25,292.895,248,451.25,0,0,0,0,0,0
Alabama,5/13/2020,12.99754971,0.85,66.70625,4.940426023,0.2,23.98625,3.548567836,0.15,18.51,0.404,0,2,0.067959064,0,0,0.044400585,0,0.3,293.299,248,452.3,0,0,0,0,0,0
Alabama,5/14/2020,9.97077193,0.7,52.155,3.770419006,0.05,19.35125,2.648599415,0.04875,14.005,0.248,0,2,0.02697076,0,0,0.022938304,0,0.25,293.547,248,453.325,0,0,0,0,0,0
Alabama,5/15/2020,7.630466082,0.54875,40.3825,2.848555556,0,14.855,1.964138012,0,10.68960526,0.158,0,1,0.006111111,0,0,0.007103216,0,0.15,293.705,248,454.325,0,0,0,0,0,0
Alabama,5/16/2020,5.859891228,0.35,32.0025,2.118719298,0,11.35375,1.437776901,0,8.3,0.091,0,1,0,0,0,0.003102339,0,0,293.796,248,454.35,0,0,0,0,0,0
Alabama,5/17/2020,4.464486842,0.2,23.38,1.563565205,0,8.55,1.045060234,0,6.05125,0.04,0,1,0,0,0,0.001327485,0,0,293.836,248,454.375,0,0,0,0,0,0
Alabama,5/18/2020,3.405790936,0.05,17.15375,1.134316374,0,5.955,0.74965848,0,4.106710526,0.019,0,0,0,0,0,5.56E-05,0,0,293.855,248,454.4,0,0,0,0,0,0
Alabama,5/19/2020,2.613596491,0,11.855,0.808205848,0,4.369210526,0.531133333,0,3,0.008,0,0,0,0,0,0,0,0,293.863,248,454.4,0,0,0,0,0,0
Alabama,5/20/2020,1.98480117,0,9.35375,0.562984795,0,3.266578947,0.368424561,0,2.25,0.001,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,5/21/2020,1.500676316,0,7.50125,0.37953538,0,2.30125,0.246485673,0,1.60125,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,5/22/2020,1.106316374,0,5.90125,0.250557018,0,1.65125,0.162808187,0,1.106381579,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,5/23/2020,0.799205848,0,4.369210526,0.157142982,0,1.151513158,0.101226608,0,0.75125,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,5/24/2020,0.561984795,0,3.266578947,0.092094737,0,0.85125,0.059920175,0,0.55125,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,5/25/2020,0.37953538,0,2.30125,0.050927485,0,0.55,0.033891813,0,0.4,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,5/26/2020,0.250557018,0,1.65125,0.025526901,0,0.316644737,0.016980117,0,0.20125,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,5/27/2020,0.157142982,0,1.151513158,0.010588596,0,0.15,0.00692193,0,0.1,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,5/28/2020,0.092094737,0,0.85125,0.00448538,0,0,0.003066082,0,0,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,5/29/2020,0.050927485,0,0.55,0.001383041,0,0,0.000903509,0,0,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,5/30/2020,0.025526901,0,0.316644737,5.56E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,5/31/2020,0.010588596,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,6/1/2020,0.00448538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,6/2/2020,0.001383041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,6/3/2020,5.56E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,6/4/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,6/5/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,6/6/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,6/7/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,6/8/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,6/9/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,6/10/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,6/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,6/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,6/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,6/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,6/15/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,6/16/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,6/17/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,6/18/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,6/19/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,6/20/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,6/21/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,6/22/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,6/23/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,6/24/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,6/25/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,6/26/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,6/27/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,6/28/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,6/29/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,6/30/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,7/1/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,7/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,7/3/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,7/4/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,7/5/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,7/6/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,7/7/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,7/8/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,7/9/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,7/10/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,7/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,7/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
Alabama,7/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.864,248,454.4,0,0,0,0,0,0
